loss,val_loss,lr
1.077317476272583,1.0815340280532837,0.001
1.044344425201416,1.0471397638320923,0.001
1.0127019882202148,1.0142046213150024,0.001
0.9824796319007874,0.9827617406845093,0.001
0.9535583853721619,0.95322185754776,0.001
0.9263098239898682,0.9253459572792053,0.001
0.9006054401397705,0.8988555073738098,0.001
0.8765211701393127,0.8737879991531372,0.001
0.8536394834518433,0.8504181504249573,0.001
0.8322357535362244,0.8284887075424194,0.001
0.8121382594108582,0.8079138398170471,0.001
0.793176531791687,0.7886999845504761,0.001
0.7754343152046204,0.7705009579658508,0.001
0.7587102055549622,0.753305971622467,0.001
0.7429690361022949,0.7371672987937927,0.001
0.7281155586242676,0.7220359444618225,0.001
0.7141348123550415,0.7078069448471069,0.001
0.7010388970375061,0.6944161653518677,0.001
0.6887535452842712,0.6817409992218018,0.001
0.6770855188369751,0.6697995662689209,0.001
0.6659337282180786,0.6585478782653809,0.001
0.6554974913597107,0.6477750539779663,0.001
0.6455498933792114,0.6375534534454346,0.001
0.6360219120979309,0.6278778314590454,0.001
0.6270792484283447,0.6186160445213318,0.001
0.6184677481651306,0.6098718047142029,0.001
0.6103811860084534,0.6015203595161438,0.001
0.6026526689529419,0.5936179161071777,0.001
0.5952796936035156,0.586083173751831,0.001
0.588283360004425,0.5788806676864624,0.001
0.5815985202789307,0.5719959735870361,0.001
0.5752460956573486,0.565366804599762,0.001
0.5690765380859375,0.5590754747390747,0.001
0.5631670355796814,0.5530830025672913,0.001
0.5575668811798096,0.5472817420959473,0.001
0.5521565079689026,0.5417313575744629,0.001
0.5469977259635925,0.5363724827766418,0.001
0.5419574975967407,0.5312305092811584,0.001
0.5371670126914978,0.5262550711631775,0.001
0.5325446128845215,0.5214554667472839,0.001
0.5280234217643738,0.5168531537055969,0.001
0.5237225294113159,0.5123505592346191,0.001
0.5194864273071289,0.5079967975616455,0.001
0.5154572129249573,0.5037500858306885,0.001
0.5115469694137573,0.4995913505554199,0.001
0.5076866745948792,0.4956335425376892,0.001
0.5039674639701843,0.49181869626045227,0.001
0.5004482865333557,0.488082617521286,0.001
0.49690985679626465,0.48448947072029114,0.001
0.49356600642204285,0.4809829294681549,0.001
0.4903198480606079,0.47758498787879944,0.001
0.487185537815094,0.47430533170700073,0.001
0.48415181040763855,0.4711214005947113,0.001
0.4811939299106598,0.46808165311813354,0.001
0.4783598482608795,0.46510982513427734,0.001
0.47564202547073364,0.46220457553863525,0.001
0.4729209840297699,0.45943504571914673,0.001
0.47035783529281616,0.45667970180511475,0.001
0.46781131625175476,0.45407941937446594,0.001
0.4654311239719391,0.45150065422058105,0.001
0.4630019962787628,0.44901278614997864,0.001
0.4606979787349701,0.4465290606021881,0.001
0.45842593908309937,0.44414159655570984,0.001
0.4561944603919983,0.44186508655548096,0.001
0.45409050583839417,0.4396058917045593,0.001
0.45202338695526123,0.43738558888435364,0.001
0.4499775171279907,0.4352136254310608,0.001
0.44801145792007446,0.43314144015312195,0.001
0.44607290625572205,0.43117186427116394,0.001
0.44419097900390625,0.4292236566543579,0.001
0.44243523478507996,0.4272656738758087,0.001
0.4406048059463501,0.4253133535385132,0.001
0.4388451874256134,0.4234520494937897,0.001
0.4371764659881592,0.4216367304325104,0.001
0.4355110824108124,0.4199235439300537,0.001
0.4339364171028137,0.41823381185531616,0.001
0.4323770999908447,0.41664910316467285,0.001
0.4309104084968567,0.4151098132133484,0.001
0.42945194244384766,0.4135654866695404,0.001
0.42806658148765564,0.4121001958847046,0.001
0.4267147183418274,0.41064882278442383,0.001
0.42533454298973083,0.40924206376075745,0.001
0.42404264211654663,0.40787622332572937,0.001
0.4227941632270813,0.40652647614479065,0.001
0.42157137393951416,0.40527278184890747,0.001
0.42039763927459717,0.4040195643901825,0.001
0.4192124307155609,0.40278884768486023,0.001
0.4180634319782257,0.40160074830055237,0.001
0.41698578000068665,0.4004589021205902,0.001
0.4158710837364197,0.39932259917259216,0.001
0.4148397445678711,0.398192822933197,0.001
0.41374844312667847,0.3970956802368164,0.001
0.41274476051330566,0.3960040211677551,0.001
0.4117399752140045,0.3949510455131531,0.001
0.410744309425354,0.3939359188079834,0.001
0.40984320640563965,0.3929041624069214,0.001
0.4088539481163025,0.3919670283794403,0.001
0.4079720675945282,0.39104777574539185,0.001
0.407094806432724,0.39006587862968445,0.001
0.40621504187583923,0.38915255665779114,0.001
0.40536677837371826,0.38825640082359314,0.001
0.4045361876487732,0.3873981833457947,0.001
0.40369197726249695,0.3865542709827423,0.001
0.40292423963546753,0.3857309818267822,0.001
0.40214473009109497,0.38497838377952576,0.001
0.4014051854610443,0.3842110335826874,0.001
0.40064001083374023,0.3834526836872101,0.001
0.3998916447162628,0.38267165422439575,0.001
0.3991413712501526,0.3819173276424408,0.001
0.3984169065952301,0.3811753988265991,0.001
0.39770564436912537,0.380477637052536,0.001
0.3970309793949127,0.3798016607761383,0.001
0.39635947346687317,0.3790939450263977,0.001
0.39567944407463074,0.37841397523880005,0.001
0.39502793550491333,0.37772315740585327,0.001
0.39437979459762573,0.3770524859428406,0.001
0.3937433660030365,0.3764073848724365,0.001
0.39313021302223206,0.375806599855423,0.001
0.3925270736217499,0.3752264380455017,0.001
0.3919125497341156,0.37466832995414734,0.001
0.39133667945861816,0.3741089999675751,0.001
0.39074233174324036,0.3735803961753845,0.001
0.3901708722114563,0.37300539016723633,0.001
0.3895813226699829,0.3724645972251892,0.001
0.38903915882110596,0.37192463874816895,0.001
0.38848069310188293,0.37142086029052734,0.001
0.3879212439060211,0.37094974517822266,0.001
0.38738954067230225,0.37046316266059875,0.001
0.38684791326522827,0.36996129155158997,0.001
0.38631415367126465,0.3694087862968445,0.001
0.38579100370407104,0.368874728679657,0.001
0.3852497339248657,0.3683280050754547,0.001
0.38474252820014954,0.3678273856639862,0.001
0.38422340154647827,0.36729511618614197,0.001
0.3837108910083771,0.3668278455734253,0.001
0.3832249939441681,0.3663572371006012,0.001
0.38272330164909363,0.36594223976135254,0.001
0.38224145770072937,0.3655570447444916,0.001
0.3817853033542633,0.36511996388435364,0.001
0.3813042640686035,0.36469361186027527,0.001
0.3808078169822693,0.3643088936805725,0.001
0.3803582489490509,0.3638738989830017,0.001
0.379874050617218,0.3634432554244995,0.001
0.37940821051597595,0.36301061511039734,0.001
0.3789536952972412,0.36254724860191345,0.001
0.3784888982772827,0.3621428906917572,0.001
0.37802639603614807,0.3617643415927887,0.001
0.377590149641037,0.3613244891166687,0.001
0.37714457511901855,0.36095455288887024,0.001
0.3767073452472687,0.3605535328388214,0.001
0.376249223947525,0.36018106341362,0.001
0.37581688165664673,0.35981765389442444,0.001
0.3753677308559418,0.35946184396743774,0.001
0.3749513328075409,0.3590865135192871,0.001
0.3745206594467163,0.3587099611759186,0.001
0.3741110563278198,0.35829997062683105,0.001
0.37367886304855347,0.3579803705215454,0.001
0.3732607066631317,0.357634961605072,0.001
0.3728528320789337,0.3573237657546997,0.001
0.3724365234375,0.3569401502609253,0.001
0.3720332384109497,0.35656243562698364,0.001
0.3716137707233429,0.3561931252479553,0.001
0.3712024390697479,0.35580208897590637,0.001
0.37079304456710815,0.3554508686065674,0.001
0.37038758397102356,0.35511982440948486,0.001
0.3699686825275421,0.3547850549221039,0.001
0.36957934498786926,0.35452643036842346,0.001
0.3691783547401428,0.35420480370521545,0.001
0.3687932789325714,0.35390278697013855,0.001
0.3684057295322418,0.35364893078804016,0.001
0.3679954707622528,0.35330334305763245,0.001
0.3676038384437561,0.3529732823371887,0.001
0.36721664667129517,0.3526330888271332,0.001
0.3668462634086609,0.35226720571517944,0.001
0.366445392370224,0.35197389125823975,0.001
0.36608800292015076,0.3516750931739807,0.001
0.36568787693977356,0.3514021933078766,0.001
0.36529797315597534,0.35116371512413025,0.001
0.3649168610572815,0.35087430477142334,0.001
0.3645365238189697,0.3505425453186035,0.001
0.3641621172428131,0.3502090871334076,0.001
0.363772988319397,0.3499038517475128,0.001
0.3633977174758911,0.34957438707351685,0.001
0.3630329966545105,0.34924188256263733,0.001
0.3626543879508972,0.3489115834236145,0.001
0.36229193210601807,0.3485638201236725,0.001
0.36191919445991516,0.3482535779476166,0.001
0.3615584075450897,0.3479357957839966,0.001
0.36119508743286133,0.34764906764030457,0.001
0.36083313822746277,0.3473706841468811,0.001
0.36049148440361023,0.34708142280578613,0.001
0.36011797189712524,0.34681427478790283,0.001
0.3597584366798401,0.34653863310813904,0.001
0.35941779613494873,0.3462485671043396,0.001
0.3590412735939026,0.3459666967391968,0.001
0.3586793541908264,0.3457135260105133,0.001
0.35833707451820374,0.34541815519332886,0.001
0.357982337474823,0.3451705873012543,0.001
0.35763710737228394,0.3449367582798004,0.001
0.3572743833065033,0.3446921706199646,0.001
0.356931209564209,0.3444593548774719,0.001
0.3565703332424164,0.3442026376724243,0.001
0.35623788833618164,0.3438597023487091,0.001
0.3558793067932129,0.3435717821121216,0.001
0.35553446412086487,0.343255877494812,0.001
0.3551892936229706,0.3429606556892395,0.001
0.35483741760253906,0.3426871597766876,0.001
0.35450279712677,0.34241074323654175,0.001
0.3541746735572815,0.34207966923713684,0.001
0.3538435995578766,0.34174901247024536,0.001
0.35348573327064514,0.34153661131858826,0.001
0.353138267993927,0.3412105143070221,0.001
0.35281267762184143,0.34087634086608887,0.001
0.3524717390537262,0.3406165540218353,0.001
0.3521197736263275,0.3403199315071106,0.001
0.3517999053001404,0.34010472893714905,0.001
0.35143712162971497,0.3399161696434021,0.001
0.3511207103729248,0.3397950828075409,0.001
0.3507962226867676,0.3395359218120575,0.001
0.35044005513191223,0.3392631709575653,0.001
0.3501203954219818,0.3389989137649536,0.001
0.3497845232486725,0.3386358320713043,0.001
0.3494452238082886,0.33837419748306274,0.001
0.3491170406341553,0.33809226751327515,0.001
0.34876471757888794,0.33791157603263855,0.001
0.34844252467155457,0.3376929759979248,0.001
0.34810903668403625,0.33743053674697876,0.001
0.3477676808834076,0.337139755487442,0.001
0.347457617521286,0.3368455767631531,0.001
0.34711501002311707,0.33658498525619507,0.001
0.34678739309310913,0.3364063501358032,0.001
0.34646815061569214,0.33615371584892273,0.001
0.34613558650016785,0.3359208106994629,0.001
0.34581372141838074,0.335684597492218,0.001
0.3454945385456085,0.33542177081108093,0.001
0.34517523646354675,0.33528849482536316,0.001
0.3448658585548401,0.3350093364715576,0.001
0.344576895236969,0.33481141924858093,0.001
0.34420740604400635,0.3344672620296478,0.001
0.34390661120414734,0.33407658338546753,0.001
0.34352943301200867,0.3338111639022827,0.001
0.3432390093803406,0.333503395318985,0.001
0.3429255187511444,0.3331858813762665,0.001
0.3425900638103485,0.33297479152679443,0.001
0.34227511286735535,0.3327490985393524,0.001
0.3419455289840698,0.33255642652511597,0.001
0.34162500500679016,0.33225804567337036,0.001
0.3413127660751343,0.3320316970348358,0.001
0.34101203083992004,0.33167028427124023,0.001
0.3406584858894348,0.3313610851764679,0.001
0.3403383791446686,0.3311072885990143,0.001
0.3400103747844696,0.33092594146728516,0.001
0.3396797478199005,0.33066892623901367,0.001
0.3393667936325073,0.3304087221622467,0.001
0.3390708267688751,0.33022215962409973,0.001
0.33875733613967896,0.3298453390598297,0.001
0.3384401202201843,0.32961270213127136,0.001
0.3380917012691498,0.32937195897102356,0.001
0.33781448006629944,0.3290973901748657,0.001
0.33753451704978943,0.32893097400665283,0.001
0.3371678292751312,0.3286771774291992,0.001
0.336853951215744,0.3283672332763672,0.001
0.3365497291088104,0.3281404972076416,0.001
0.33621305227279663,0.32782605290412903,0.001
0.33589884638786316,0.32757800817489624,0.001
0.33558809757232666,0.32740774750709534,0.001
0.33526793122291565,0.32718491554260254,0.001
0.33493149280548096,0.32696154713630676,0.001
0.3346247673034668,0.32675808668136597,0.001
0.3343117833137512,0.32650795578956604,0.001
0.33401423692703247,0.3263312876224518,0.001
0.3336983025074005,0.3260296583175659,0.001
0.3333670496940613,0.32559719681739807,0.001
0.33305516839027405,0.32517126202583313,0.001
0.33273711800575256,0.32488542795181274,0.001
0.3324391841888428,0.3246522545814514,0.001
0.3321106433868408,0.32443752884864807,0.001
0.33177778124809265,0.3242208659648895,0.001
0.33146238327026367,0.3239902853965759,0.001
0.33115366101264954,0.3238004744052887,0.001
0.3308446705341339,0.323444128036499,0.001
0.330526202917099,0.3231795132160187,0.001
0.33019769191741943,0.3229716420173645,0.001
0.3299194574356079,0.32277393341064453,0.001
0.32956793904304504,0.3224940598011017,0.001
0.3292348086833954,0.3221548795700073,0.001
0.3289192318916321,0.32186761498451233,0.001
0.3286164700984955,0.3215633034706116,0.001
0.32832053303718567,0.32114377617836,0.001
0.3279894292354584,0.3208898603916168,0.001
0.32765913009643555,0.32071569561958313,0.001
0.3273615837097168,0.3205677270889282,0.001
0.3270602822303772,0.3204047679901123,0.001
0.3267505168914795,0.32006844878196716,0.001
0.32643231749534607,0.31982752680778503,0.001
0.3260979950428009,0.3195034861564636,0.001
0.32576459646224976,0.3191226124763489,0.001
0.3254491984844208,0.31872937083244324,0.001
0.32513514161109924,0.31841030716896057,0.001
0.3248518109321594,0.3181034028530121,0.001
0.32454538345336914,0.31779780983924866,0.001
0.3242148458957672,0.3175571858882904,0.001
0.32391753792762756,0.317270964384079,0.001
0.3235991299152374,0.31702396273612976,0.001
0.3232846260070801,0.3167298436164856,0.001
0.3229965567588806,0.3165072202682495,0.001
0.32267361879348755,0.3163008689880371,0.001
0.3223695755004883,0.3161584138870239,0.001
0.32203876972198486,0.31585267186164856,0.001
0.32174426317214966,0.31561174988746643,0.001
0.32143643498420715,0.3153863251209259,0.001
0.3211524188518524,0.3152327537536621,0.001
0.32084551453590393,0.3149605095386505,0.001
0.32053425908088684,0.3147689700126648,0.001
0.3202544152736664,0.31453797221183777,0.001
0.31994378566741943,0.31432679295539856,0.001
0.31966865062713623,0.3140310049057007,0.001
0.3193654417991638,0.31376439332962036,0.001
0.31906071305274963,0.3133730888366699,0.001
0.31877946853637695,0.313100665807724,0.001
0.31845805048942566,0.31284797191619873,0.001
0.31816473603248596,0.3126624524593353,0.001
0.31787729263305664,0.31241315603256226,0.001
0.31760045886039734,0.3121420741081238,0.001
0.3172989785671234,0.31188634037971497,0.001
0.3170202672481537,0.3117145001888275,0.001
0.316763311624527,0.3114730417728424,0.001
0.3164753019809723,0.3110930025577545,0.001
0.3161550760269165,0.3106395900249481,0.001
0.3158979117870331,0.3102818727493286,0.001
0.31564396619796753,0.3100000321865082,0.001
0.3154023289680481,0.30970796942710876,0.001
0.31512099504470825,0.30953603982925415,0.001
0.3148278594017029,0.3093481659889221,0.001
0.3145773112773895,0.30921265482902527,0.001
0.31426572799682617,0.30883678793907166,0.001
0.31401678919792175,0.3086424767971039,0.001
0.31373080611228943,0.3083880841732025,0.001
0.3134848475456238,0.3081616461277008,0.001
0.313235342502594,0.3079981207847595,0.001
0.3129706084728241,0.3077728748321533,0.001
0.3127281963825226,0.3075655996799469,0.001
0.3124813437461853,0.30750012397766113,0.001
0.3122127950191498,0.30725497007369995,0.001
0.31196093559265137,0.30697330832481384,0.001
0.3117177188396454,0.3067602515220642,0.001
0.31148287653923035,0.30646824836730957,0.001
0.3112483322620392,0.30618932843208313,0.001
0.31099942326545715,0.3060886263847351,0.001
0.31077393889427185,0.3060227930545807,0.001
0.3105255663394928,0.3058058023452759,0.001
0.31027325987815857,0.3055770695209503,0.001
0.31004318594932556,0.30530568957328796,0.001
0.3098371922969818,0.3051811456680298,0.001
0.30956920981407166,0.3047524094581604,0.001
0.3093244433403015,0.30439531803131104,0.001
0.3091352880001068,0.3040115237236023,0.001
0.30891016125679016,0.30388951301574707,0.001
0.30864813923835754,0.303818017244339,0.001
0.3084728717803955,0.3037755787372589,0.001
0.30822157859802246,0.3034619688987732,0.001
0.30800914764404297,0.30322831869125366,0.001
0.30776888132095337,0.30314356088638306,0.001
0.3075493574142456,0.3029293417930603,0.001
0.3073546886444092,0.3026714026927948,0.001
0.3071460723876953,0.3024938404560089,0.001
0.30691206455230713,0.30223384499549866,0.001
0.306716650724411,0.30202263593673706,0.001
0.30652743577957153,0.3018395006656647,0.001
0.3063143193721771,0.301503449678421,0.001
0.3061028718948364,0.3014064133167267,0.001
0.3058811128139496,0.3013249933719635,0.001
0.30568069219589233,0.3012377917766571,0.001
0.30554062128067017,0.3009788990020752,0.001
0.3053143620491028,0.30106648802757263,0.001
0.30509570240974426,0.30074772238731384,0.001
0.3048810064792633,0.3005710542201996,0.001
0.30470505356788635,0.30045193433761597,0.001
0.30451682209968567,0.3003259599208832,0.001
0.3043252229690552,0.3001040518283844,0.001
0.304119348526001,0.2997781038284302,0.001
0.30392706394195557,0.29959678649902344,0.001
0.30373671650886536,0.29936936497688293,0.001
0.3035753667354584,0.29919666051864624,0.001
0.3033616840839386,0.2992098331451416,0.001
0.3031672239303589,0.2989456057548523,0.001
0.3029869794845581,0.2985614240169525,0.001
0.30281004309654236,0.29831475019454956,0.001
0.3026283383369446,0.2982099652290344,0.001
0.30246660113334656,0.2981181740760803,0.001
0.30231863260269165,0.29807865619659424,0.001
0.3020722568035126,0.2978541851043701,0.001
