loss,val_loss,lr
1.084946632385254,1.0991848707199097,0.001
1.068066954612732,1.081386685371399,0.001
1.051575779914856,1.063928484916687,0.001
1.0353634357452393,1.0468471050262451,0.001
1.0194278955459595,1.0301563739776611,0.001
1.0038087368011475,1.013863205909729,0.001
0.9886011481285095,0.9979512095451355,0.001
0.9739770889282227,0.9823927879333496,0.001
0.9595184326171875,0.967278003692627,0.001
0.9454774260520935,0.9525925517082214,0.001
0.9318776726722717,0.9383228421211243,0.001
0.9185353517532349,0.9245064854621887,0.001
0.9056988954544067,0.911076009273529,0.001
0.8932633996009827,0.8980143070220947,0.001
0.8811621069908142,0.8853499889373779,0.001
0.8693906664848328,0.8730897903442383,0.001
0.8579592704772949,0.8612188100814819,0.001
0.8469023704528809,0.8497136831283569,0.001
0.8362702131271362,0.8385308980941772,0.001
0.8259224891662598,0.8276922106742859,0.001
0.8157447576522827,0.8172318339347839,0.001
0.8059962391853333,0.8070802688598633,0.001
0.7965738773345947,0.7972263097763062,0.001
0.7873454093933105,0.7877004146575928,0.001
0.7785421013832092,0.7784327268600464,0.001
0.7698342800140381,0.7694811224937439,0.001
0.7615074515342712,0.7607943415641785,0.001
0.7534282207489014,0.7523627877235413,0.001
0.745545506477356,0.7441890835762024,0.001
0.7378950119018555,0.7362694144248962,0.001
0.7305026650428772,0.7285706400871277,0.001
0.7233502268791199,0.7210805416107178,0.001
0.7163382768630981,0.7138208746910095,0.001
0.7095412611961365,0.7067763805389404,0.001
0.7029726505279541,0.6999276876449585,0.001
0.696541428565979,0.6932886242866516,0.001
0.6903457641601562,0.6868247985839844,0.001
0.6842846870422363,0.6805508732795715,0.001
0.6784448623657227,0.6744421124458313,0.001
0.6727575063705444,0.6685069799423218,0.001
0.6671879291534424,0.6627470850944519,0.001
0.661761462688446,0.6571570038795471,0.001
0.6565125584602356,0.6517045497894287,0.001
0.6514105200767517,0.64638751745224,0.001
0.646450400352478,0.641206681728363,0.001
0.6416013240814209,0.636165976524353,0.001
0.6368805766105652,0.6312573552131653,0.001
0.6322823762893677,0.6264820694923401,0.001
0.6277861595153809,0.6218413710594177,0.001
0.6234096884727478,0.6173167824745178,0.001
0.61918705701828,0.6128913164138794,0.001
0.6150599718093872,0.6085719466209412,0.001
0.6110155582427979,0.6043621897697449,0.001
0.6070276498794556,0.6002662181854248,0.001
0.6031877398490906,0.5962592363357544,0.001
0.5994444489479065,0.5923393964767456,0.001
0.5957450270652771,0.5885207056999207,0.001
0.5921671986579895,0.5847869515419006,0.001
0.5886270403862,0.581157386302948,0.001
0.5852376222610474,0.5775977373123169,0.001
0.5818625688552856,0.5741262435913086,0.001
0.5785988569259644,0.5707184076309204,0.001
0.5754199624061584,0.567375659942627,0.001
0.572249174118042,0.5641186833381653,0.001
0.5691887736320496,0.5609264969825745,0.001
0.5662082433700562,0.5577906966209412,0.001
0.5632352828979492,0.5547303557395935,0.001
0.5603724718093872,0.5517266392707825,0.001
0.5575261116027832,0.5487962365150452,0.001
0.5547372698783875,0.5459215044975281,0.001
0.5520617961883545,0.5430904626846313,0.001
0.5493972301483154,0.5403096079826355,0.001
0.5467763543128967,0.5375860929489136,0.001
0.5442447066307068,0.5349113345146179,0.001
0.5416975617408752,0.5323086977005005,0.001
0.5392440557479858,0.5297518968582153,0.001
0.5368232131004333,0.527254581451416,0.001
0.5344626903533936,0.524795413017273,0.001
0.5321332216262817,0.5223734974861145,0.001
0.5298528671264648,0.5199943780899048,0.001
0.527633547782898,0.5176478624343872,0.001
0.5253939032554626,0.5153552889823914,0.001
0.5232160687446594,0.5130981206893921,0.001
0.5211247801780701,0.5108600854873657,0.001
0.5190150141716003,0.5086719989776611,0.001
0.5169730186462402,0.5065192580223083,0.001
0.5149193406105042,0.5044163465499878,0.001
0.5129219889640808,0.5023433566093445,0.001
0.510994017124176,0.5002918839454651,0.001
0.5090386271476746,0.49828773736953735,0.001
0.507182240486145,0.4963027536869049,0.001
0.5052875876426697,0.4943619668483734,0.001
0.5034719109535217,0.49244070053100586,0.001
0.5016500949859619,0.49055954813957214,0.001
0.49986258149147034,0.48870721459388733,0.001
0.4981582462787628,0.48686185479164124,0.001
0.496388703584671,0.4850706160068512,0.001
0.49471256136894226,0.483300119638443,0.001
0.4930516481399536,0.4815467596054077,0.001
0.4913977086544037,0.47982242703437805,0.001
0.4897838532924652,0.4781225323677063,0.001
0.4881816506385803,0.4764551520347595,0.001
0.486601322889328,0.4748091399669647,0.001
0.48506975173950195,0.47318825125694275,0.001
0.48355624079704285,0.47159650921821594,0.001
0.4820575416088104,0.47003254294395447,0.001
0.4805866479873657,0.4684824049472809,0.001
0.4791179895401001,0.46695905923843384,0.001
0.47769108414649963,0.4654582440853119,0.001
0.4762788712978363,0.4639750123023987,0.001
0.47488442063331604,0.4625081419944763,0.001
0.4735049903392792,0.46105626225471497,0.001
0.4721553921699524,0.45962658524513245,0.001
0.47080522775650024,0.4582268297672272,0.001
0.46948447823524475,0.45684120059013367,0.001
0.4682066738605499,0.4554697573184967,0.001
0.4669189751148224,0.4541180729866028,0.001
0.4656657576560974,0.4527871310710907,0.001
0.46443548798561096,0.4514729976654053,0.001
0.463184654712677,0.45019689202308655,0.001
0.46197646856307983,0.4489297568798065,0.001
0.4607967138290405,0.44767770171165466,0.001
0.4596499502658844,0.4464341998100281,0.001
0.4584639072418213,0.44522538781166077,0.001
0.4573434293270111,0.44403156638145447,0.001
0.4562388062477112,0.44284331798553467,0.001
0.4551084637641907,0.44168317317962646,0.001
0.4540315568447113,0.4405359923839569,0.001
0.4529365003108978,0.43940940499305725,0.001
0.4518791735172272,0.43829572200775146,0.001
0.450863242149353,0.4371829330921173,0.001
0.44980090856552124,0.43609413504600525,0.001
0.44879525899887085,0.4350215494632721,0.001
0.4477854371070862,0.4339587390422821,0.001
0.4467945098876953,0.432912677526474,0.001
0.4458502233028412,0.43187272548675537,0.001
0.4448549747467041,0.43086427450180054,0.001
0.44390344619750977,0.42987382411956787,0.001
0.4429682493209839,0.42889267206192017,0.001
0.4420652687549591,0.4279173016548157,0.001
0.44113054871559143,0.42696473002433777,0.001
0.4402596950531006,0.42600807547569275,0.001
0.4393538534641266,0.4250733554363251,0.001
0.43848294019699097,0.42414963245391846,0.001
0.43762072920799255,0.4232322871685028,0.001
0.43678149580955505,0.42232823371887207,0.001
0.43591630458831787,0.4214492440223694,0.001
0.4351225793361664,0.4205639660358429,0.001
0.4343046247959137,0.4197010099887848,0.001
0.4334959089756012,0.41885173320770264,0.001
